id,source_dataset,query,gold_answer,chatbot generated answer,qldt generated answer,eval,eval_reason
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_multi_hop_026,kscs_rag_dataset,"Khi hoàn thành chương trình cử nhân 180 TC, sinh viên cần đăng ký những gì đồng thời và điều gì xảy ra với các học phần đã tích lũy trước?","Sinh viên cần đăng ký tốt nghiệp cử nhân và đăng ký học chuyển tiếp lên Kỹ sư chuyên sâu cùng lúc. Khi được công nhận tốt nghiệp, các học phần đã tích lũy trước sẽ được xét công nhận thuộc chương trình Kỹ sư chuyên sâu.","Chào bạn, dựa trên quy định của Đại học Bách Khoa Hà Nội, dưới đây là thông tin giải đáp cho thắc mắc của bạn:

**1. Những việc cần đăng ký khi hoàn thành chương trình cử nhân 180 TC:**
Khi đủ điều kiện tốt nghiệp chương trình cử nhân (đã hoàn thành Thực tập kỹ thuật 2 tín chỉ và Đề án tốt nghiệp cử nhân 6 tín chỉ), bạn cần thực hiện đồng thời hai việc:
*   **Đăng ký tốt nghiệp:** Theo các mốc thời gian quy định trong Khung kế hoạch năm học.
*   **Đăng ký học chuyển tiếp lên chương trình đào tạo Kỹ sư (KS):** Đây là yêu cầu bắt buộc. Nếu bạn đã được công nhận tốt nghiệp cử nhân nhưng không đăng ký học chuyển tiếp lên chương trình KS, bạn sẽ không được phép đăng ký học tập ở kỳ kế tiếp.

**2. Điều gì xảy ra với các học phần đã tích lũy trước?**
*   Khi bạn được công nhận tốt nghiệp cử nhân và chính thức chuyển sang học chương trình Kỹ sư 180 TC, các học phần bạn đã tích lũy trước đó sẽ được **xét công nhận** thuộc chương trình đào tạo Kỹ sư của bạn.

**Lưu ý:**
*   Sinh viên đã tốt nghiệp cử nhân sẽ được cấp bằng tốt nghiệp cử nhân theo quy định.
*   Nếu cần xác nhận chính thức hoặc hướng dẫn chi tiết về quy trình đăng ký cho trường hợp cụ thể của mình, bạn nên liên hệ trực tiếp với **Phòng Đào tạo** để được hỗ trợ kịp thời.",,,
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_multi_hop_027,kscs_rag_dataset,Điểm trung bình toàn khóa của bằng Kỹ sư chuyên sâu được tính dựa trên những giai đoạn nào và điểm học phần kỹ sư có ảnh hưởng đến học bổng cử nhân không?,"Điểm trung bình toàn khóa tính gộp cả giai đoạn cử nhân và giai đoạn kỹ sư, theo tỷ lệ tín chỉ. Tuy nhiên điểm học phần bậc kỹ sư chuyên sâu không được dùng để xét học bổng khuyến khích học tập ở bậc cử nhân.","Dựa trên tài liệu cung cấp, điểm trung bình toàn khóa và ảnh hưởng của điểm học phần kỹ sư được quy định như sau:

*   **Cách tính điểm trung bình toàn khóa:** Là điểm trung bình tích lũy của cả giai đoạn đào tạo cử nhân đã tốt nghiệp và giai đoạn đào tạo kỹ sư. Trọng số được tính theo tỷ lệ phần trăm của số tín chỉ tích lũy của mỗi giai đoạn trong tổng số tín chỉ tích lũy của cả hai giai đoạn.
*   **Ảnh hưởng đến học bổng:** Điểm của các học phần bậc kỹ sư chuyên sâu đặc thù sẽ **không** được sử dụng để xét cấp học bổng khuyến khích học tập ở bậc cử nhân.",,,
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_multi_hop_028,kscs_rag_dataset,"Để được cấp bằng Kỹ sư chuyên sâu đặc thù Bậc 7, sinh viên cần đáp ứng những điều kiện gì ngoài việc hoàn thành đủ học phần?","Ngoài hoàn thành đủ các học phần theo yêu cầu của chương trình đào tạo, sinh viên cần đạt chứng chỉ ngoại ngữ tối thiểu trình độ B2 (hoặc tương đương) theo Khung năng lực ngoại ngữ 6 bậc của Việt Nam.","Để được cấp bằng Kỹ sư chuyên sâu đặc thù trình độ Bậc 7 theo Khung trình độ quốc gia Việt Nam, ngoài việc hoàn thành đủ các học phần theo yêu cầu của chương trình đào tạo, sinh viên cần đáp ứng điều kiện về ngoại ngữ:

*   **Yêu cầu chung:** Đạt chứng chỉ ngoại ngữ tối thiểu trình độ B2 (hoặc tương đương) theo Khung năng lực ngoại ngữ 6 bậc của Việt Nam.
*   **Đối với chương trình đào tạo PFIEV:** Cần đạt trình độ DELF B2 hoặc VSTEP tương ứng trình độ Bậc 4.",,,
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_multi_hop_029,kscs_rag_dataset,So sánh quyền lợi về học bổng khuyến khích học tập và thẻ học viên của người học chương trình Kỹ sư chuyên sâu với sinh viên bậc cử nhân?,"Người học chương trình Kỹ sư chuyên sâu được cấp thẻ học viên (giống sinh viên cử nhân có thẻ sinh viên), nhưng không được nhận học bổng khuyến khích học tập (khác với sinh viên cử nhân được xét học bổng).","Dưới đây là so sánh về quyền lợi học bổng khuyến khích học tập (KKHT) và thẻ định danh giữa sinh viên bậc cử nhân và người học chương trình Kỹ sư chuyên sâu (KS):

**1. Về thẻ định danh:**
*   **Sinh viên bậc cử nhân:** Được cấp **thẻ sinh viên** để phục vụ hoạt động học tập và rèn luyện.
*   **Người học chương trình Kỹ sư chuyên sâu:** Được cấp **thẻ học viên**.

**2. Về học bổng khuyến khích học tập (KKHT):**
*   **Sinh viên bậc cử nhân:** Được đăng ký xét cấp học bổng KKHT theo từng học kỳ chính, căn cứ vào thành tích học tập và rèn luyện của học kỳ liền trước đó.
*   **Người học chương trình Kỹ sư chuyên sâu:** **Không áp dụng** học bổng khuyến khích học tập. Ngoài ra, điểm của các học phần thuộc chương trình Kỹ sư chuyên sâu đặc thù cũng không được sử dụng để xét cấp học bổng KKHT ở bậc cử nhân.

Nếu cần xác nhận thêm các thông tin chi tiết hoặc các chính sách hỗ trợ khác, bạn vui lòng liên hệ trực tiếp với Phòng Đào tạo để được giải đáp chính thức.",,,
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_multi_hop_030,kscs_rag_dataset,"Sinh viên K68 đã tốt nghiệp cử nhân năm ngoái và muốn học lên Kỹ sư chuyên sâu, nhưng chưa đăng ký lúc tốt nghiệp. Hiện tại trên hệ thống sinh viên ở trạng thái gì và muốn tiếp tục học thì phải làm gì?","Trên hệ thống sinh viên đang ở trạng thái 'Tốt nghiệp ra trường'. Để học chuyển tiếp lên Kỹ sư chuyên sâu, sinh viên đã tốt nghiệp cử nhân cần đăng ký xét tuyển theo quy định và hướng dẫn riêng.","Chào bạn, dựa trên các quy định hiện hành của Đại học Bách khoa Hà Nội, tôi xin giải đáp thắc mắc của bạn như sau:

**1. Trạng thái trên hệ thống:**
Vì bạn đã tốt nghiệp cử nhân nhưng chưa đăng ký học tiếp chương trình Kỹ sư chuyên sâu, trạng thái sinh viên của bạn trên hệ thống hiện là **""Tốt nghiệp ra trường""**.

**2. Bạn cần làm gì để tiếp tục học:**
*   **Đăng ký xét tuyển:** Theo quy định, sinh viên đã tốt nghiệp bậc cử nhân muốn học tiếp chương trình Kỹ sư chuyên sâu cần thực hiện đăng ký xét tuyển. Việc xét tuyển này sẽ được thực hiện theo quy định và hướng dẫn riêng của Nhà trường.
*   **Liên hệ hỗ trợ:** Để biết chi tiết về quy trình xét tuyển và thủ tục cụ thể cho trường hợp của mình, bạn nên liên hệ trực tiếp với **Phòng Đào tạo** hoặc chuyên viên phụ trách công tác chuyển tiếp sinh để được hướng dẫn chính xác nhất.

Bạn có thể tham khảo thêm thông tin tại các kênh hỗ trợ chính thức của Ban Đào tạo hoặc liên hệ chuyên viên phụ trách (thông tin liên hệ thường được cập nhật trên Cổng thông tin đào tạo hoặc Sổ tay sinh viên).",,,
01_3_HD_hoc_chuyen_tiep_ky_su_180_TC_Final_multi_hop_031,kscs_rag_dataset,"Học phí chương trình Kỹ sư chuyên sâu 180 TC có cao hơn bậc cử nhân không, và học bổng có được áp dụng để hỗ trợ học phí không?",Học phí chương trình Kỹ sư chuyên sâu tương đương với học phí bậc cử nhân (không cao hơn). Tuy nhiên học bổng khuyến khích học tập không áp dụng cho người học chương trình Kỹ sư chuyên sâu.,"Dựa trên tài liệu hướng dẫn học tập chương trình đào tạo Kỹ sư chuyên sâu đặc thù (180 tín chỉ), thông tin về học phí và học bổng như sau:

*   **Về học phí:** Mức thu học phí của chương trình Kỹ sư chuyên sâu tương đương với mức học phí bậc đại học (cử nhân), không cao hơn.
*   **Về học bổng:** Học bổng khuyến khích học tập không áp dụng đối với người học (học viên) theo chương trình đào tạo kỹ sư chuyên sâu đặc thù. Ngoài ra, điểm của các học phần bậc kỹ sư chuyên sâu đặc thù cũng không được sử dụng để xét cấp học bổng khuyến khích học tập ở bậc cử nhân.",,,
4__QD_thi_Olympic_va_DMST_2023_simple_001,olympic_rag_dataset,Quyết định ban hành Quy định về công tác tổ chức đội tuyển tham dự kỳ thi Olympic và ĐMST tại Đại học Bách khoa Hà Nội do ai ký?,Do PGS.TS. Nguyễn Phong Điền – KT. Giám đốc / Phó Giám đốc Đại học Bách khoa Hà Nội ký.,"Quyết định ban hành Quy định về công tác tổ chức đội tuyển tham dự các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo và khởi nghiệp do PGS.TS. Nguyễn Phong Điền – Phó Giám đốc Đại học Bách khoa Hà Nội ký (với tư cách là người ký thay Giám đốc).",,,
4__QD_thi_Olympic_va_DMST_2023_simple_002,olympic_rag_dataset,Quyết định về công tác tổ chức đội tuyển thi Olympic và ĐMST tại Bách khoa Hà Nội được áp dụng từ năm học nào?,Được áp dụng từ năm học 2023-2024.,"Quyết định về công tác tổ chức đội tuyển tham dự các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo và khởi nghiệp được áp dụng từ năm học 2023-2024.",,,
4__QD_thi_Olympic_va_DMST_2023_simple_003,olympic_rag_dataset,Quy định về tổ chức đội tuyển thi Olympic và ĐMST tại Bách khoa Hà Nội bao gồm những nội dung chính nào?,"Bao gồm: mục đích, nhiệm vụ và quy trình thực hiện của các đơn vị liên quan; trách nhiệm và quyền lợi của cá nhân tham gia; và phương thức hỗ trợ của Đại học.","Theo Quy định về công tác tổ chức đội tuyển tham dự các kỳ thi Olympic môn học và kỳ thi về đổi mới, sáng tạo (ĐMST) và khởi nghiệp, các nội dung chính bao gồm:

*   **Phạm vi điều chỉnh:** Quy định hoạt động tuyển chọn, bồi dưỡng đội tuyển và tham dự các kỳ thi cấp quốc gia/quốc tế đối với các môn học/học phần và các kỳ thi về ĐMST, khởi nghiệp do Giám đốc Đại học cử tham dự.
*   **Thành viên tham gia:**
    *   Đối với kỳ thi Olympic môn học: Phải là sinh viên, học viên đang học tập tại ĐHBK Hà Nội.
    *   Đối với kỳ thi về ĐMST và khởi nghiệp: Là sinh viên đang học tập tại ĐHBK Hà Nội hoặc các cơ sở giáo dục đại học khác, trong đó tối thiểu 50% thành viên đội tuyển phải là sinh viên ĐHBK Hà Nội.
*   **Quy trình tổ chức:**
    *   Đơn vị chuyên môn (Trường, Viện, Khoa) lập kế hoạch (phương án tuyển chọn, ôn luyện, kế hoạch tham dự, dự toán kinh phí) trình Giám đốc Đại học phê duyệt thông qua Phòng/Ban chức năng Công tác sinh viên.
    *   Tổ chức tuyển chọn và phân công giảng viên có trình độ cao để bồi dưỡng kiến thức cho đội tuyển.
    *   Đơn vị chuyên môn chịu trách nhiệm tổ chức đưa đội tuyển tham dự, thực hiện đúng kế hoạch và quy định của ban tổ chức kỳ thi.
    *   Sau khi kết thúc kỳ thi, đơn vị chuyên môn phải lập báo cáo bằng văn bản về kết quả hoạt động gửi Giám đốc Đại học.
*   **Trách nhiệm của đơn vị chuyên môn:**
    *   Chủ trì lập kế hoạch, tổ chức ôn luyện và cử cán bộ dẫn đoàn tham dự kỳ thi Olympic.
    *   Phối hợp với Phòng/Ban chức năng Công tác sinh viên trong việc lựa chọn đội tuyển và cử cán bộ hướng dẫn chuyên môn cho các kỳ thi về ĐMST và khởi nghiệp.
*   **Điều chỉnh kế hoạch:** Trong trường hợp có thay đổi, Trưởng đoàn phải báo cáo Giám đốc Đại học (qua Phòng/Ban chức năng Công tác sinh viên) để quyết định điều chỉnh.",,,
4__QD_thi_Olympic_va_DMST_2023_simple_004,olympic_rag_dataset,Thành viên đội tuyển tham dự kỳ thi Olympic môn học tại Bách khoa Hà Nội cần đáp ứng điều kiện gì?,Phải là sinh viên hoặc học viên đang học tập tại Đại học Bách khoa Hà Nội.,"Theo quy định, thành viên đội tuyển tham dự kỳ thi Olympic môn học tại Đại học Bách khoa Hà Nội cần đáp ứng điều kiện sau:

*   Phải là sinh viên hoặc học viên đang học tập tại Đại học Bách khoa Hà Nội.",,,
